181823|BURSA-C23|0.060|0.000|0.000|0.000|0.00|0
7174|CAB|0.625|0.625|0.625|0.000|0.00|548
7174WA|CAB-WA|0.440|0.000|0.000|0.000|0.00|0
0191|CABNET|0.295|0.000|0.000|0.000|0.00|0
0191WA|CABNET-WA|0.055|0.000|0.000|0.000|0.00|0
7154|CAELY|0.950|0.000|0.000|0.000|0.00|0
7154WA|CAELY-WA|0.585|0.000|0.000|0.000|0.00|0
7128|CAMRES|0.250|0.000|0.000|0.000|0.00|0
5105|CANONE|2.760|2.780|2.780|+0.020|+0.72|160
5229|CAP|0.010|0.000|0.000|0.000|0.00|0
0163|CAREPLS|0.180|0.000|0.000|0.000|0.00|0
5257|CARIMIN|0.830|0.820|0.830|0.000|0.00|6,638
5245|CARING|1.960|0.000|0.000|0.000|0.00|0
2836|CARLSBG|25.600|25.660|25.600|0.000|0.00|117
7076|CBIP|1.050|1.050|1.050|0.000|0.00|100
7076WA|CBIP-WA|0.020|0.010|0.010|-0.010|-50.00|350
2925|CCB|1.580|0.000|0.000|0.000|0.00|0
7035|CCK|0.645|0.645|0.650|+0.005|+0.78|1,270
7035WA|CCK-WA|0.130|0.000|0.000|0.000|0.00|0
2879|CCM|2.040|2.000|1.990|-0.050|-2.45|130
5195|CENSOF|0.155|0.000|0.000|0.000|0.00|0
5195WB|CENSOF-WB|0.005|0.000|0.000|0.000|0.00|0
8982|CEPAT|0.615|0.000|0.000|0.000|0.00|0
8435|CEPCO|0.630|0.000|0.000|0.000|0.00|0
8044|CFM|1.250|1.250|1.250|0.000|0.00|10
0579C1|CGARDEN-C1|0.100|0.000|0.000|0.000|0.00|0
7209|CHEETAH|0.350|0.000|0.000|0.000|0.00|0
7187|CHGP|0.355|0.360|0.360|+0.005|+1.41|100
7187WA|CHGP-WA|0.210|0.000|0.000|0.000|0.00|0
5738|CHHB|1.490|0.000|0.000|0.000|0.00|0
5738WB|CHHB-WB|0.380|0.000|0.000|0.000|0.00|0
0829EA|CHINAETF-MYR|5.750|0.000|0.000|0.000|0.00|0
0829EB|CHINAETF-USD|1.275|0.000|0.000|0.000|0.00|0
5273|CHINHIN|0.800|0.795|0.800|0.000|0.00|1,000
1929|CHINTEK|7.000|0.000|0.000|0.000|0.00|0
5007|CHINWEL|1.790|1.790|1.790|0.000|0.00|10
0501CG|CHMOBIL-CG|0.150|0.000|0.000|0.000|0.00|0
5797|CHOOBEE|1.600|0.000|0.000|0.000|0.00|0
7016|CHUAN|0.385|0.390|0.400|+0.015|+3.90|91
8052|CICB|0.520|0.000|0.000|0.000|0.00|0
2828|CIHLDG|1.460|0.000|0.000|0.000|0.00|0
1023|CIMB|5.520|5.500|5.490|-0.030|-0.54|8,613
102340|CIMB-C40|0.025|0.000|0.000|0.000|0.00|0
102341|CIMB-C41|0.075|0.000|0.000|0.000|0.00|0
102342|CIMB-C42|0.050|0.000|0.000|0.000|0.00|0
102343|CIMB-C43|0.025|0.000|0.000|0.000|0.00|0
102344|CIMB-C44|0.075|0.045|0.045|-0.030|-40.00|1,909
102345|CIMB-C45|0.085|0.080|0.080|-0.005|-5.88|200
102346|CIMB-C46|0.110|0.000|0.000|0.000|0.00|0
102347|CIMB-C47|0.100|0.000|0.000|0.000|0.00|0
0822EA|CIMBA40|1.870|0.000|0.000|0.000|0.00|0
